Year,Loan Yrs,EBITDA (£),Tax (£),Operating CF (£),Interest (£),Principal Repaid (£),CAC (£),Free Cash (£),Cumulative Cash (£),CF Positive,Consumption kWh
7,5,412.24,33.06,379.18,0.0,0.0,0.0,379.18,-612.94,True,5000
8,5,412.52,33.13,379.39,0.0,0.0,0.0,379.39,-233.55,True,5000
9,5,412.81,33.2,379.61,0.0,0.0,0.0,379.61,146.06,True,5000
10,5,413.1,33.28,379.83,0.0,0.0,0.0,379.83,525.89,True,5000
11,5,413.38,33.35,380.04,0.0,0.0,0.0,380.04,905.92,True,5000
12,5,413.38,33.35,380.04,0.0,0.0,0.0,380.04,1285.96,True,5000
1,7,467.17,0.0,467.17,196.0,400.0,100.0,-228.83,-228.83,False,5000
2,7,442.69,0.0,442.69,168.0,400.0,0.0,-125.31,-354.15,False,5000
3,7,425.67,1.42,424.25,140.0,400.0,0.0,-115.75,-469.9,False,5000
4,7,415.43,5.86,409.57,112.0,400.0,0.0,-102.43,-572.32,False,5000
5,7,411.83,11.96,399.87,84.0,400.0,0.0,-84.13,-656.45,False,5000
6,7,412.0,19.0,393.0,56.0,400.0,0.0,-63.0,-719.45,False,5000
7,7,412.24,26.06,386.18,28.0,400.0,0.0,-41.82,-761.27,False,5000
8,7,412.52,33.13,379.39,0.0,0.0,0.0,379.39,-381.88,True,5000
9,7,412.81,33.2,379.61,0.0,0.0,0.0,379.61,-2.27,True,5000
10,7,413.1,33.28,379.83,0.0,0.0,0.0,379.83,377.56,True,5000
11,7,413.38,33.35,380.04,0.0,0.0,0.0,380.04,757.59,True,5000
12,7,413.38,33.35,380.04,0.0,0.0,0.0,380.04,1137.63,True,5000
1,10,467.17,0.0,467.17,196.0,280.0,100.0,-108.83,-108.83,False,5000
2,10,442.69,0.0,442.69,176.4,280.0,0.0,-13.71,-122.55,False,5000
3,10,425.67,0.0,425.67,156.8,280.0,0.0,-11.13,-133.68,False,5000
4,10,415.43,0.0,415.43,137.2,280.0,0.0,-1.77,-135.45,False,5000
5,10,411.83,3.56,408.27,117.6,280.0,0.0,10.67,-124.77,True,5000
6,10,412.0,8.5,403.5,98.0,280.0,0.0,25.5,-99.28,True,5000
7,10,412.24,13.46,398.78,78.4,280.0,0.0,40.38,-58.9,True,5000
8,10,412.52,18.43,394.09,58.8,280.0,0.0,55.29,-3.61,True,5000
9,10,412.81,23.4,389.41,39.2,280.0,0.0,70.21,66.6,True,5000
10,10,413.1,28.38,384.73,19.6,280.0,0.0,85.13,151.73,True,5000
11,10,413.38,33.35,380.04,0.0,0.0,0.0,380.04,531.77,True,5000
12,10,413.38,33.35,380.04,0.0,0.0,0.0,380.04,911.8,True,5000
1,3,515.89,9.97,505.92,196.0,933.33,100.0,-723.41,-723.41,False,6000
2,3,490.89,20.05,470.83,130.67,933.33,0.0,-593.17,-1316.58,False,6000
3,3,473.5,32.04,441.46,65.33,933.33,0.0,-557.21,-1873.79,False,6000
4,3,463.05,45.76,417.28,0.0,0.0,0.0,417.28,-1456.51,True,6000
5,3,459.37,44.84,414.53,0.0,0.0,0.0,414.53,-1041.98,True,6000
6,3,459.54,44.88,414.65,0.0,0.0,0.0,414.65,-627.33,True,6000
7,3,459.78,44.95,414.84,0.0,0.0,0.0,414.84,-212.49,True,6000
8,3,460.07,45.02,415.05,0.0,0.0,0.0,415.05,202.56,True,6000
9,3,460.37,45.09,415.28,0.0,0.0,0.0,415.28,617.84,True,6000
10,3,460.67,45.17,415.5,0.0,0.0,0.0,415.5,1033.34,True,6000
11,3,460.95,45.24,415.71,0.0,0.0,0.0,415.71,1449.05,True,6000
12,3,460.95,45.24,415.71,0.0,0.0,0.0,415.71,1864.76,True,6000
1,5,515.89,9.97,505.92,196.0,560.0,100.0,-350.08,-350.08,False,6000
2,5,490.89,13.52,477.36,156.8,560.0,0.0,-239.44,-589.52,False,6000
3,5,473.5,18.97,454.52,117.6,560.0,0.0,-223.08,-812.59,False,6000
4,5,463.05,26.16,436.88,78.4,560.0,0.0,-201.52,-1014.11,False,6000
5,5,459.37,35.04,424.33,39.2,560.0,0.0,-174.87,-1188.98,False,6000
6,5,459.54,44.88,414.65,0.0,0.0,0.0,414.65,-774.33,True,6000
7,5,459.78,44.95,414.84,0.0,0.0,0.0,414.84,-359.49,True,6000
8,5,460.07,45.02,415.05,0.0,0.0,0.0,415.05,55.56,True,6000
9,5,460.37,45.09,415.28,0.0,0.0,0.0,415.28,470.84,True,6000
10,5,460.67,45.17,415.5,0.0,0.0,0.0,415.5,886.34,True,6000
11,5,460.95,45.24,415.71,0.0,0.0,0.0,415.71,1302.05,True,6000
12,5,460.95,45.24,415.71,0.0,0.0,0.0,415.71,1717.76,True,6000
1,7,515.89,9.97,505.92,196.0,400.0,100.0,-190.08,-190.08,False,6000
2,7,490.89,10.72,480.16,168.0,400.0,0.0,-87.84,-277.92,False,6000
3,7,473.5,13.37,460.12,140.0,400.0,0.0,-79.88,-357.79,False,6000
4,7,463.05,17.76,445.28,112.0,400.0,0.0,-66.72,-424.51,False,6000
5,7,459.37,23.84,435.53,84.0,400.0,0.0,-48.47,-472.98,False,6000
6,7,459.54,30.88,428.65,56.0,400.0,0.0,-27.35,-500.33,False,6000
7,7,459.78,37.95,421.84,28.0,400.0,0.0,-6.16,-506.49,False,6000
8,7,460.07,45.02,415.05,0.0,0.0,0.0,415.05,-91.44,True,6000
9,7,460.37,45.09,415.28,0.0,0.0,0.0,415.28,323.84,True,6000
10,7,460.67,45.17,415.5,0.0,0.0,0.0,415.5,739.34,True,6000
11,7,460.95,45.24,415.71,0.0,0.0,0.0,415.71,1155.05,True,6000
12,7,460.95,45.24,415.71,0.0,0.0,0.0,415.71,1570.76,True,6000
1,10,515.89,9.97,505.92,196.0,280.0,100.0,-70.08,-70.08,False,6000
2,10,490.89,8.62,482.26,176.4,280.0,0.0,25.86,-44.22,True,6000
3,10,473.5,9.17,464.32,156.8,280.0,0.0,27.52,-16.69,True,6000
4,10,463.05,11.46,451.58,137.2,280.0,0.0,34.38,17.69,True,6000
5,10,459.37,15.44,443.93,117.6,280.0,0.0,46.33,64.02,True,6000
6,10,459.54,20.38,439.15,98.0,280.0,0.0,61.15,125.17,True,6000
7,10,459.78,25.35,434.44,78.4,280.0,0.0,76.04,201.21,True,6000
8,10,460.07,30.32,429.75,58.8,280.0,0.0,90.95,292.16,True,6000
9,10,460.37,35.29,425.08,39.2,280.0,0.0,105.88,398.04,True,6000
10,10,460.67,40.27,420.4,19.6,280.0,0.0,120.8,518.84,True,6000
11,10,460.95,45.24,415.71,0.0,0.0,0.0,415.71,934.55,True,6000
12,10,460.95,45.24,415.71,0.0,0.0,0.0,415.71,1350.26,True,6000
